000  18.858036 -81.128975 -23.606602  13.010617
090   4.782769 -77.757309 -27.548439  11.493396
091   6.193194 -78.987640 -28.131063  12.307846
092   9.148615 -79.826538 -30.456820  12.764361
093   7.230143 -79.510384 -29.404570  12.659609
094  24.431908 -78.546204 -30.312443  13.319673
095  24.490547 -77.460930 -32.523346  13.167312
096   8.164873 -79.628830 -32.106304  13.090852
097  24.508846 -77.440880 -34.051849  13.719260
098   7.795107 -79.337524 -33.390854  13.260211
099  24.264856 -77.121635 -35.819191  14.084035
100   9.585915 -79.543510 -35.055080  13.757832
101   8.146980 -78.623924 -35.215164  13.226457
102   6.753096 -78.172844 -34.173889  12.709056
103   8.038652 -77.540665 -35.769241  12.537055
104  22.904957 -78.042526 -36.835056  14.707618
105  10.310343 -79.118706 -36.176796  13.715759
106  12.076073 -79.021507 -37.344971  13.983750
107  10.925856 -78.193542 -37.119446  13.246389
108   9.851961 -77.975883 -36.463894  12.893544
109  19.828648 -77.950706 -38.903553  14.670530
110  12.803854 -77.978706 -38.162609  13.459731
111  18.328197 -77.512886 -39.522629  14.321639
112  16.814280 -77.813736 -39.265663  14.155960
113  14.925709 -78.413399 -14.410886  11.283871
114  12.371748 -78.213562 -14.362040  11.075448
115  12.006693 -78.759590 -15.512020  11.370722
116  13.335480 -77.379959 -13.597011  10.416988
117  11.268097 -78.814789 -16.757956  11.226180
118  19.532930 -78.174873 -15.921695  11.475154
119  10.536005 -78.372696 -17.821730  10.712098
120   9.919943 -78.339760 -18.692921  10.663868
121  21.670906 -77.950188 -20.754623  10.672969
122  21.041290 -77.498627 -21.692675   9.963344
123  20.156275 -77.943390 -21.951885  10.141662
124  19.682760 -79.174828 -23.607601  11.215611
125  19.469666 -76.865646 -22.514622   8.914240
126  18.816790 -77.800751 -24.418892   9.745576
127  18.498856 -77.035240 -23.731159   8.909144
128  18.828209 -76.566032 -23.291286   8.491048
129  19.045336 -79.432533 -25.045309  11.429061
130  18.060812 -76.873672 -24.384151   8.723591
131   8.283371 -79.143250 -21.239386  11.601398
132   7.856713 -78.946480 -22.469297  11.507748
133   6.905077 -78.187218 -21.360735  11.048758
134   6.458209 -77.048889 -22.992962  10.053162
135  23.137840 -77.484154 -22.078163  10.698507
136   7.707146 -77.330101 -24.801208  10.068435
137   7.212054 -77.353554 -25.436762  10.260095
138  24.578800 -76.756577 -27.732412  11.237331
139  24.362198 -77.129509 -25.289001  11.079867
140   6.513136 -77.737053 -25.766787  10.839384
141   5.403912 -77.236855 -26.222115  10.700515
142  24.318024 -77.829102 -29.520044  12.440502
143  24.193483 -76.567116 -29.764061  11.401913
144  24.305635 -77.068405 -31.365959  12.364021
145  23.906158 -76.630188 -30.480042  11.535689
146   5.563439 -78.475410 -31.038046  12.393904
147   3.724917 -77.059113 -29.232149  11.351399
148   5.396939 -77.975502 -32.572548  12.367774
149   2.995545 -76.246475 -31.047398  11.231691
150   5.634142 -77.090256 -33.636223  11.862844
151   7.037238 -77.117088 -34.815430  11.971914
152  24.249409 -76.528854 -37.082462  14.183858
153  23.679512 -75.941200 -38.621861  14.256961
154  22.221758 -76.642441 -38.892197  14.384366
155  11.697065 -77.644264 -37.549496  12.917959
156  20.184677 -76.829262 -39.138435  14.017355
157  15.269802 -77.441635 -38.649452  13.328292
158  20.968763 -78.176216 -11.697480  12.907998
159  20.486076 -77.821556  -9.630113  12.831944
160  19.444221 -78.338379  -9.518445  13.026860
161  18.013613 -78.713676  -9.791427  12.988525
162  18.628716 -78.539108 -10.925202  12.733128
163  16.757214 -78.824623 -10.618306  12.722711
164  19.060171 -78.403038 -12.542451  12.359519
165  20.551817 -78.377480 -13.527887  12.531347
166  11.491488 -77.190849 -13.321332  10.414277
167  12.533419 -75.918961 -13.134582   9.146758
168   9.589983 -77.206337 -13.610088  10.678116
169   9.779989 -76.290718 -13.123084   9.895026
170  14.455782 -76.992470 -13.715726  10.036343
171  15.966768 -77.349792 -14.566683  10.319909
172   9.723654 -77.970909 -15.352242  10.980770
173   7.968722 -76.715767 -14.132309  10.522670
174  17.373444 -77.613838 -15.351342  10.625644
175   9.781954 -78.128410 -16.870361  10.795479
176   8.776979 -77.587776 -17.934822  10.324954
177  21.101889 -77.514503 -16.769783  11.023882
178  19.698536 -77.669785 -15.896922  11.044935
179  22.160442 -77.237206 -18.680408  10.554892
180   8.412434 -78.332443 -19.539410  10.912888
181   6.733664 -77.518517 -20.176348  10.528725
182  22.279827 -76.673431 -20.816116   9.708180
183  21.533474 -76.380760 -21.440317   9.093006
184  17.397562 -76.176819 -23.824329   7.945783
185   7.149292 -76.321075 -24.433153   9.221853
186  23.928709 -77.094742 -23.108292  10.715024
187  22.455179 -76.665565 -21.407059   9.708853
188  24.887640 -76.178833 -26.143982  10.668379
189  25.072046 -75.322815 -23.358013   9.900243
190   7.230263 -75.764969 -25.204941   8.712631
191  23.067961 -75.572899 -31.020107  10.450233
192   4.003033 -76.196701 -26.872774  10.190485
193   2.740672 -75.644714 -28.376289  10.276797
194  22.749075 -75.878128 -30.868820  10.512146
195   2.193957 -75.497726 -29.950071  10.633141
196  23.467459 -76.187424 -31.389393  11.264107
197  21.950089 -74.750969 -31.326668   9.383830
198   3.735430 -76.199585 -32.537243  11.343106
199  24.323429 -76.281769 -32.510986  12.130328
200  23.918781 -75.129097 -32.663830  11.079099
201   5.008891 -76.239914 -33.436066  11.249238
202   6.897908 -76.329590 -34.141575  11.038084
203   7.915259 -76.645813 -35.330517  11.588750
204  24.634516 -75.854347 -33.705849  12.392779
205   9.111916 -76.753746 -35.678825  11.601905
206  24.322664 -74.155289 -36.136665  11.987144
207  10.521395 -75.871315 -35.547897  10.532697
208  11.629278 -76.002327 -35.845276  10.654075
209  11.274515 -76.939293 -36.611702  11.874359
210  12.489155 -76.337448 -36.577358  11.244213
211  24.317207 -75.040428 -37.751480  13.416010
212  13.569576 -77.130737 -37.755234  12.512061
213  16.387775 -76.902252 -38.880314  13.137902
214  16.244328 -76.247795 -38.037933  12.112030
215  18.130880 -76.574448 -39.074841  13.284636
216  21.648205 -76.652306 -38.840065  14.168402
217  14.984186 -77.468956 -40.263962  14.274481
218  14.805786 -77.831070 -39.042831  13.844983
219  12.893780 -77.690475 -38.695564  13.503187
220  12.249651 -77.006477 -40.426373  13.989172
221  15.887461 -77.689636 -39.461414  14.050543
222  12.774994 -76.249619 -41.556725  14.087527
223  21.532158 -77.196777 -11.247838  12.328086
224  18.201550 -77.798843  -9.024550  12.299611
225  16.595896 -78.070595  -9.054990  12.276967
226  15.205036 -78.458122  -9.404895  12.458023
227  17.203924 -78.210945 -12.229140  11.843349
228  14.878822 -78.334831 -10.881064  12.016851
229  15.020609 -77.644836 -12.420213  11.007823
230  19.407816 -78.363335 -13.691948  12.160320
231  17.922749 -77.491180 -14.545608  10.789342
232  11.351589 -75.285362 -13.148824   8.649040
233  14.142277 -76.157341 -13.989628   9.144831
234  13.811653 -74.774841 -14.334882   7.712933
235  15.624496 -76.302460 -14.791271   9.212389
236   7.214526 -76.626495 -15.942530  10.249338
237  17.928337 -76.947861 -15.681018  10.023560
238   6.606625 -76.563622 -17.918461   9.979415
239  22.631542 -76.607651 -17.706818  10.451027
240  22.932245 -75.901489 -19.874290   9.434267
241  20.186779 -77.419868 -16.153709  10.870212
242  22.476749 -75.630432 -20.807556   8.849457
243  20.460495 -75.115868 -22.056808   7.502881
244  18.383211 -75.449867 -23.149048   7.319978
245   5.711144 -76.854858 -21.803125  10.085182
246  17.040318 -75.313637 -23.059120   7.049559
247  24.270512 -75.526489 -22.021648   9.583990
248  23.164753 -75.018280 -21.038433   8.624052
249  16.631798 -75.047951 -23.270411   6.756690
250  17.319185 -76.113281 -24.244095   7.891309
251  22.044617 -75.526390 -21.214933   8.524986
252  20.597080 -75.524162 -22.182911   7.924893
253  20.279440 -78.432297 -22.855938  10.612300
254  19.635958 -76.571213 -22.773525   8.658917
255  17.935282 -77.367271 -25.151266   9.258462
256  25.586765 -75.136703 -25.600807  10.212754
257  25.600605 -75.474678 -27.557005  10.764435
258  25.493719 -74.857597 -30.471260  10.960189
259   7.598729 -73.503494 -24.790331   6.418162
260   6.911013 -74.384514 -25.044962   7.463983
261  23.871233 -75.034935 -31.479858  10.554617
262  21.424591 -74.334122 -30.809898   8.633284
263   5.347138 -74.959984 -25.910553   8.513998
264   3.502768 -75.032372 -27.245525   9.304979
265   2.150324 -75.107727 -31.564526  10.730970
266  21.804607 -73.314507 -31.533573   8.213782
267   8.835423 -75.907555 -34.935051  10.585811
268   7.642241 -75.462494 -34.346527  10.188604
269   5.697163 -75.402618 -33.681316  10.397813
270  24.586908 -73.910164 -33.885307  10.949333
271  23.425156 -73.533051 -32.667877   9.585499
272  11.636089 -75.093552 -35.058861   9.485609
273  13.172401 -75.143463 -35.793941   9.797909
274  13.476824 -74.438210 -34.945877   8.758655
275  21.606329 -73.946777 -37.571571  11.396170
276  22.676611 -73.895729 -37.778522  11.875166
277  23.066742 -74.628044 -38.411232  12.911666
278  23.617674 -74.167801 -37.790386  12.478668
279  21.661209 -75.745941 -38.491100  13.283452
280  20.081696 -75.609421 -37.970665  12.388090
281  16.713753 -75.239967 -37.268009  10.920433
282  18.211779 -75.155006 -37.357670  11.199952
283  16.219065 -74.328918 -35.602009   9.187305
284  15.026262 -75.413620 -36.592739  10.495420
285   9.110134 -77.196457 -36.609722  12.411138
286  10.072699 -77.055229 -36.963005  12.299537
287  10.868402 -76.773651 -36.561028  11.755839
288  10.327398 -77.237091 -38.035404  12.975541
289  14.829119 -76.877022 -38.110977  12.532162
290  13.181013 -76.277161 -36.918148  11.351594
291   8.208229 -77.065193 -38.150879  13.271777
292   7.668091 -77.102859 -36.402409  12.539320
293  16.766958 -76.790871 -39.146790  13.254892
294  17.194704 -77.313492 -39.843239  14.149219
295   9.573889 -76.777077 -39.815578  13.711224
296  18.220312 -76.963966 -40.517143  14.459463
297  15.389313 -76.352165 -41.856411  14.365327
298  10.322603 -75.610680 -41.703510  13.847093
299  19.542614 -77.066261  -9.046092  11.952050
300  18.165014 -76.876968  -8.984105  11.422344
301  17.079584 -76.960426  -9.067327  11.269212
302  15.518316 -77.328049  -8.727443  11.504231
303  13.845978 -77.119347  -8.852344  11.216981
304  13.401667 -77.646561 -10.034953  11.499791
305  21.014530 -76.019089 -10.486941  11.222669
306  13.048412 -77.047173 -11.564866  10.598392
307  21.872856 -77.332634 -14.611875  11.743727
308  22.519218 -76.185989 -13.738682  11.233261
309  15.765356 -77.177582 -13.960368  10.258158
310  14.874811 -77.354584 -13.545078  10.449267
311  14.027069 -76.748474 -13.145974   9.918718
312  23.297228 -75.777962 -16.440857  10.472482
313  21.410301 -77.518845 -16.070078  11.345127
314  19.936850 -77.779640 -15.513235  11.307665
315  16.576567 -76.942726 -14.707187   9.983147
316  10.038420 -74.725243 -13.225698   8.332266
317   7.831849 -75.826797 -13.198207   9.953472
318   5.933617 -75.785042 -14.432124  10.190931
319  23.409361 -75.601181 -18.321926   9.766385
320  18.565624 -77.211624 -15.600346  10.423845
321  12.588774 -74.589157 -13.686823   7.723663
322  11.437147 -73.779572 -14.110764   6.952313
323   5.660180 -75.030365 -13.901317   9.700973
324  12.804026 -73.509491 -15.098849   6.313006
325   4.822579 -75.866394 -16.522903  10.127707
326  16.024193 -75.117287 -15.624573   7.939453
327  14.096952 -73.944664 -14.907888   6.781044
328   5.033818 -76.054184 -18.272114   9.919309
329  24.060534 -74.203659 -18.206228   9.062885
330  23.136875 -74.690628 -20.295168   8.432787
331  18.291420 -76.388992 -16.026726   9.488824
332   5.370799 -76.501190 -20.317385   9.948959
333  21.823872 -74.765167 -20.933147   7.778546
334  19.571085 -74.433517 -22.570457   6.571299
335   4.827588 -75.965508 -22.703146   9.457298
336  17.627604 -73.958427 -22.801071   5.746223
337   5.630639 -75.341652 -24.112625   8.666131
338  25.018654 -74.313080 -21.897610   9.109780
339  23.678589 -73.912399 -20.925995   8.015219
340   6.870633 -75.265053 -24.738289   8.295167
341  21.897743 -74.607849 -21.009888   7.661995
342  22.454309 -73.728493 -20.964624   7.170520
343  25.938728 -74.398010 -23.331436   9.789662
344  18.905981 -75.242699 -23.073853   7.200576
345  18.765194 -77.028854 -23.823437   8.949022
346  17.589445 -77.279572 -25.760578   9.201332
347   8.387545 -73.955788 -24.785858   6.639465
348  22.787384 -74.520622 -31.798820   9.734736
349  21.641933 -73.882652 -31.127573   8.463739
350  19.941708 -72.399345 -30.069519   6.144427
351   6.123944 -73.273750 -25.732071   6.672365
352   4.016894 -74.029823 -27.033062   8.170856
353   3.233279 -74.417908 -28.446470   8.974479
354  20.671040 -72.531532 -30.722200   6.783843
355   2.345784 -74.925697 -29.491385   9.965373
356   9.586988 -75.183777 -34.696373   9.699036
357   3.833060 -74.907181 -33.497139  10.540157
358   2.774813 -74.496376 -33.048248  10.439395
359  23.639030 -71.872849 -33.571522   8.816372
360  23.107561 -71.904053 -32.782967   8.225379
361  24.212652 -72.393105 -33.973949   9.673397
362  12.163919 -74.063171 -34.358673   8.215854
363  24.306324 -72.482895 -34.638699  10.076976
364  14.936188 -73.308899 -34.666100   7.696143
365  17.924089 -73.661919 -35.477703   8.902507
366  22.918549 -73.367134 -37.064156  11.210613
367  19.702927 -74.057312 -36.709499  10.376596
368  11.878740 -76.067245 -36.330177  10.933006
369   8.407429 -76.710594 -35.816074  11.764743
370   6.737692 -76.423058 -36.165707  12.080406
371   6.643538 -76.560371 -37.543434  12.909748
372  16.964560 -75.990997 -38.305489  12.163214
373  15.487820 -75.274414 -36.952454  10.611733
374  18.692381 -76.602615 -39.474285  13.658561
375  18.986568 -75.834953 -38.743210  12.704199
376   6.785006 -76.151352 -39.298241  13.479009
377   5.322361 -75.574524 -37.215183  12.305381
378  21.984756 -75.897156 -39.381248  14.001128
379  21.740257 -74.604836 -38.946621  12.691771
380  21.201992 -75.680367 -38.763828  13.233003
381  21.906200 -76.090637 -40.028435  14.483653
382  22.764427 -75.094414 -40.671021  14.382725
383  19.996176 -76.646370 -39.421181  13.988927
384   7.598759 -75.648422 -40.971783  13.836847
385  21.789856 -75.743324 -40.948498  14.705297
386  18.401051 -75.729599 -42.504463  14.662781
387  13.239031 -75.374168 -42.311695  13.801404
388  15.864613 -75.331177 -43.242355  14.360929
389  11.139978 -74.970802 -42.240925  13.594480
390   8.557178 -74.492302 -42.480576  13.640807
391  21.809711 -74.788193 -42.347916  14.758675
392  14.943323 -74.962662   7.512206  12.906781
393  15.064659 -74.447121   7.828589  12.508823
394  13.832466 -74.261703   8.389041  12.287793
395  16.538486 -74.921738   6.227202  12.907128
396  12.120785 -74.375504   7.793666  12.148882
397  14.313391 -75.095322   6.195281  12.691222
398  11.209925 -74.715164   6.576415  12.272749
399  11.854122 -75.277008   4.386882  12.550303
400  16.139412 -75.170013   4.616351  12.758114
401  13.493315 -75.397041   2.708421  12.378007
402  15.576227 -75.163345   2.583386  12.262964
403  10.339314 -73.763344  -8.312739   8.540546
404  10.471928 -74.954758  -9.232738   9.435288
405  12.107254 -75.340218  -8.424743   9.683857
406  11.859520 -76.162018  -9.342509  10.319596
407  10.646959 -75.102112 -10.290719   9.289072
408   9.279430 -74.122711  -9.545432   8.869093
409  14.464367 -76.299248  -8.360087  10.521198
410  11.683767 -76.037048 -10.658965   9.933418
411   9.096088 -74.212067 -10.622933   8.760427
412  17.714062 -75.691063  -9.684707  10.049102
413  16.159563 -75.466141  -9.143554   9.676906
414  11.657810 -74.555023 -12.261792   8.137617
415  22.404135 -75.031441 -12.457084  10.543569
416  20.044605 -75.736046  -9.934560  10.705498
417  18.994112 -75.455109  -9.752772  10.137939
418  12.838959 -76.070290 -12.730985   9.381430
419  23.581244 -73.971352 -14.552759   9.734495
420  13.582081 -74.994789 -13.911221   8.026509
421  23.914747 -74.202919 -16.115643   9.672109
422  15.124889 -75.793396 -14.611391   8.710277
423  16.612350 -75.869888 -15.420324   8.807850
424   8.730000 -73.616356 -13.136376   7.656465
425  17.661818 -75.977043 -15.954414   8.982380
426  10.172804 -73.806656 -13.503976   7.370070
427   9.274952 -72.492783 -13.986166   6.258539
428   6.960255 -73.467911 -13.407307   7.982999
429   4.731732 -73.337196 -14.084797   8.400214
430   3.822892 -74.676270 -14.991674   9.715335
431   2.727898 -75.148010 -17.011602  10.156879
432   1.315590 -74.041275 -16.343723   9.936932
433   2.935675 -72.815346 -14.443450   8.551121
434  15.000164 -74.067024 -15.437238   6.840635
435  13.989618 -73.282776 -15.716249   5.949687
436   0.852095 -74.563896 -18.482597  10.306025
437  23.480925 -73.320053 -19.512278   7.691308
438  23.964846 -73.088425 -18.496292   8.110608
439  17.105215 -75.318031 -16.076805   8.225562
440   3.242707 -75.722313 -20.723694   9.901834
441  21.998375 -73.336327 -20.795696   6.629052
442  20.832119 -73.112267 -21.638119   5.797756
443   1.364905 -74.939529 -21.807129   9.888768
444  19.047056 -73.244110 -22.271458   5.303464
445   2.199368 -74.952820 -23.204718   9.434281
446  17.358469 -72.473572 -22.659067   4.248184
447   4.161751 -74.547394 -24.431686   8.351987
448   7.541310 -73.716469 -24.604954   6.625681
449   6.328581 -73.970268 -24.887886   7.213129
450   5.411276 -74.435402 -24.858326   7.912789
451  22.963556 -73.311836 -20.799381   7.130616
452  21.197197 -73.236206 -21.654367   6.059057
453  19.520945 -73.552818 -22.479790   5.710434
454  18.354738 -73.669792 -22.687531   5.566995
455  17.506308 -73.880623 -22.957880   5.656330
456   9.077818 -72.775970 -24.519199   5.310284
457   8.957935 -73.162613 -24.256124   5.694463
458  17.993982 -79.254448 -28.165524  11.550087
459  18.219429 -78.786507 -27.731033  11.045479
460   7.937100 -72.064026 -24.763771   4.943262
461   6.912648 -72.007118 -25.230822   5.205721
462   4.746123 -73.141647 -27.122166   7.103364
463   3.931372 -73.563744 -28.538845   7.950245
464   2.815251 -73.833107 -31.774107   9.423457
465  18.963354 -71.494888 -30.458925   5.160410
466  22.059471 -71.164436 -32.221298   6.904682
467  20.967966 -71.954979 -31.314001   6.664883
468   3.320332 -73.937622 -33.641510   9.979389
469  18.257912 -73.027359 -35.392403   8.426157
470  20.004599 -72.874062 -36.652557   9.523714
471  23.540104 -72.723488 -36.176403  10.568379
472  21.677498 -72.406136 -37.050987   9.973499
473   7.841755 -75.805908 -34.995140  10.731563
474   9.893047 -75.384842 -35.048130   9.979437
475  11.119303 -75.343559 -35.469238   9.956001
476   5.380984 -75.005730 -35.895611  11.168358
477  13.350943 -75.062965 -36.091988   9.880155
478  18.266741 -74.990341 -38.128380  11.518134
479   3.962012 -74.355888 -39.366638  12.706646
480  22.283516 -73.723740 -40.305763  12.977378
481  21.635279 -72.869537 -39.159660  11.473554
482  12.531080 -74.571594 -42.517239  13.301226
483  11.482075 -74.308807 -42.518635  13.187322
484   5.057042 -74.379730 -41.008263  13.314364
485  12.065998 -73.979507 -43.491783  13.420109
486   5.140067 -73.334480 -42.276474  13.183448
487  17.311663 -74.675072 -44.731922  14.841171
488   6.361840 -73.111290 -43.011883  13.227591
489  19.667929 -74.162697 -44.695736  14.895477
490  22.148302 -73.701965 -43.139538  14.418010
491  21.094336 -73.071938 -45.009354  14.593565
492  12.921707 -72.810051   8.858024  10.946629
493  10.965555 -72.919441   9.406791  11.176861
494  11.756041 -71.971550   9.529567  10.310252
495   8.834709 -72.994606   9.250033  11.360765
496  15.657635 -73.966438   6.873244  11.941919
497   9.275475 -74.032188   7.406852  11.865975
498   9.208660 -74.465652   5.472304  11.998028
499   6.796557 -73.280792   7.059550  11.426880
500  17.158056 -74.317764   4.303100  12.091227
501   7.778174 -74.216614   3.218009  11.686162
502  16.466621 -74.500450   2.779740  11.793681
503   9.692459 -75.060028   1.158423  12.006207
504  15.690365 -74.904243   1.505382  11.764050
505  14.505817 -75.324287   0.881690  11.901189
506  11.772367 -75.439163   0.607572  12.016871
507   7.386075 -74.190285   0.981687  11.520222
508  14.777100 -74.794388  -0.030337  11.157713
509  13.189583 -75.317406  -0.633985  11.515460
510  10.724033 -75.355247  -1.079482  11.696127
511  13.985910 -74.913788  -1.041635  10.992586
512  15.060057 -75.058281  -2.909419  10.606719
513  15.261803 -76.094978  -4.158107  11.282286
514  16.430700 -76.130325  -2.732339  11.772622
515  16.337542 -77.109024  -5.269147  12.097668
516  17.637587 -77.375122  -5.191913  12.545129
517  15.248781 -76.322891  -5.362210  11.237399
518  16.170479 -77.110535  -6.276935  11.895745
519  20.424664 -75.644119  -8.403581  11.044059
520  19.741388 -76.150848  -8.378282  11.285791
521  19.210648 -75.979172  -8.533801  10.928650
522  20.830544 -74.698792  -8.989821  10.243822
523  12.500521 -73.224510  -7.298469   7.837218
524  13.564068 -75.055313  -8.003798   9.383406
525  14.872696 -75.147385  -8.206042   9.435849
526   6.588734 -73.192398 -10.926890   8.472807
527   7.893528 -73.227364  -9.266761   8.507125
528  17.811153 -74.939789  -9.579646   9.373853
529  10.206945 -73.897850 -12.068486   7.812115
530   7.129450 -73.261124 -12.035665   8.083683
531  22.196980 -73.911598 -11.251294   9.777916
532  20.656467 -74.786102 -10.094131  10.035908
533  12.402443 -73.826912 -13.444131   7.056448
534  13.964672 -73.667229 -14.559686   6.585771
535  14.733740 -73.563408 -15.277417   6.366868
536  23.745724 -72.788330 -14.953851   8.833104
537  23.921055 -72.628250 -16.910309   8.282847
538  10.896883 -72.285759 -15.293872   5.340337
539   7.719973 -71.919212 -14.159113   6.139092
540   5.871089 -71.994614 -14.351639   6.732168
541   1.545455 -72.728058 -15.177988   8.909082
542  12.462299 -72.051300 -16.248951   4.658263
543  -0.203180 -72.840279 -16.994125   9.606040
544   0.161095 -73.717751 -17.198612  10.129843
545  22.678804 -71.356194 -18.945335   5.922207
546  14.698996 -73.028809 -15.909615   5.705577
547  13.419714 -71.981117 -16.323336   4.532974
548  -0.531778 -73.623001 -18.415184  10.258172
549  21.953846 -71.546761 -19.760878   5.371830
550  20.721279 -71.277687 -20.544781   4.284796
551  -0.716331 -73.789200 -20.875114  10.152696
552  -1.608438 -72.868904 -18.777136  10.134325
553  19.291410 -71.924385 -21.713190   4.148575
554   0.287077 -74.187759 -22.982754   9.706565
555  -0.899433 -73.091370 -22.948193   9.479335
556   0.601998 -73.384911 -24.137871   8.845160
557   5.182219 -73.469849 -24.900883   7.059089
558   4.078356 -72.844101 -25.031332   6.833131
559   2.549824 -73.276985 -24.891510   7.824320
560  25.744625 -73.262192 -22.809839   8.863333
561  24.771351 -71.832939 -22.683622   7.198038
562  23.501484 -72.293526 -21.550865   6.618595
563  22.083925 -72.550056 -21.310818   5.945139
564  26.505322 -73.427376 -24.167751   9.567832
565  26.028147 -72.050171 -24.830856   8.352394
566  20.461559 -71.988594 -21.734692   4.615918
567  19.121059 -71.355301 -29.455074   4.734144
568   5.673392 -72.290260 -26.824764   5.971504
569   4.589619 -72.695702 -28.701090   6.930160
570  17.366909 -70.565460 -29.631660   3.559997
571  16.973238 -69.977592 -29.045898   2.753305
572   3.238083 -73.399643 -30.831169   8.585303
573   3.943223 -72.806252 -30.610552   7.715919
574  19.732346 -71.275391 -31.246374   5.562561
575   3.340479 -72.797607 -32.794258   8.696253
576   8.970949 -75.121979 -34.491997   9.677575
577   5.353659 -74.675842 -34.097004  10.065468
578  23.202467 -70.693214 -33.896324   7.876713
579  13.409494 -72.864685 -34.317757   7.079433
580  15.270931 -72.548019 -34.940247   7.228417
581  11.447334 -73.885834 -34.307407   8.097603
582  22.527300 -70.451019 -35.060852   7.891075
